,avg_hit_angle,avg_hit_speed,fbld,avg_hr_distance,ev95percent,brl_pa,ba,est_ba,slg,est_slg,woba,est_woba,Age,HR,OBP,OPS,HR_per_PA,RBI_per_PA,SO_per_PA,SH_per_PA,SF_per_PA,IBB_per_PA,CHR_per_PA,AS__2,AS__3,Tm__ATL,Tm__BAL,Tm__BOS,Tm__CHC,Tm__CHW,Tm__CIN,Tm__CLE,Tm__COL,Tm__DET,Tm__HOU,Tm__KCR,Tm__LAA,Tm__LAD,Tm__MIA,Tm__MIL,Tm__MIN,Tm__NYM,Tm__NYY,Tm__OAK,Tm__PHI,Tm__PIT,Tm__SDP,Tm__SEA,Tm__SFG,Tm__STL,Tm__TBR,Tm__TEX,Tm__TOR,Tm__TOT,Tm__WSN
0,10.5,85.8,90.2,386.0,28.8,2.6,0.313,0.273,0.459,0.39,0.34700000000000003,0.305,25.0,15,0.353,0.812,0.03347280334728033,0.09579100145137881,0.09724238026124818,0.0043541364296081275,0.008708272859216255,0.011611030478955007,0.02177068214804064,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8.3,83.5,86.5,395.0,16.1,0.8,0.257,0.273,0.32,0.337,0.27,0.287,28.0,3,0.293,0.614,0.010263929618768328,0.07099697885196375,0.11329305135951662,0.01661631419939577,0.0075528700906344415,0.0015105740181268882,0.004531722054380665,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9.5,89.4,91.2,398.0,36.0,1.9,0.273,0.28300000000000003,0.394,0.377,0.306,0.311,30.0,12,0.314,0.7090000000000001,0.021671826625387,0.11273792093704246,0.12884333821376281,0.0029282576866764276,0.014641288433382138,0.0029282576866764276,0.017569546120058566,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,17.4,85.6,88.6,378.0,26.2,2.4,0.29600000000000004,0.28,0.428,0.391,0.334,0.315,33.0,11,0.342,0.77,0.041237113402061855,0.10814814814814815,0.11851851851851852,0.0,0.007407407407407408,0.0,0.016296296296296295,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3.9,82.1,86.0,367.0,14.2,0.0,0.306,0.299,0.377,0.355,0.315,0.307,27.0,2,0.342,0.7190000000000001,0.005333333333333333,0.07097791798107256,0.10094637223974763,0.007886435331230283,0.00473186119873817,0.0,0.0031545741324921135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,4.1,83.1,87.9,389.0,19.0,0.8,0.27,0.292,0.338,0.362,0.28,0.303,31.0,3,0.301,0.639,0.006535947712418301,0.06896551724137931,0.11442006269592477,0.0109717868338558,0.007836990595611285,0.001567398119122257,0.004702194357366771,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,8.1,85.3,89.7,397.0,27.1,1.2,0.258,0.262,0.35700000000000004,0.344,0.292,0.294,26.0,7,0.309,0.667,0.014084507042253518,0.09379727685325265,0.11800302571860817,0.012102874432677761,0.01361573373676248,0.0015128593040847202,0.01059001512859304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,-0.7,81.5,87.4,379.0,17.0,0.9,0.333,0.285,0.418,0.348,0.337,0.29100000000000004,27.0,4,0.359,0.7759999999999999,0.0028901734104046237,0.07044410413476264,0.13935681470137826,0.009188361408882083,0.007656967840735069,0.0030627871362940277,0.006125574272588055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,13.8,90.6,93.8,405.0,38.3,6.4,0.244,0.271,0.48,0.486,0.333,0.34700000000000003,35.0,40,0.307,0.787,0.047692307692307694,0.1437216338880484,0.10892586989409984,0.0,0.0045385779122541605,0.015128593040847202,0.060514372163388806,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9.8,90.8,93.2,408.0,44.3,4.9,0.305,0.28,0.463,0.458,0.36,0.349,31.0,23,0.378,0.841,0.021621621621621626,0.1414141414141414,0.12698412698412698,0.0,0.007215007215007215,0.020202020202020204,0.03318903318903319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,6.8,88.3,89.8,413.0,33.6,0.6,0.29600000000000004,0.273,0.376,0.349,0.327,0.31,31.0,3,0.37,0.746,0.019005847953216373,0.07725947521865889,0.12099125364431487,0.0,0.0014577259475218659,0.016034985422740525,0.004373177842565598,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,16.4,88.9,91.9,401.0,34.6,5.4,0.266,0.28600000000000003,0.451,0.471,0.334,0.355,27.0,26,0.328,0.779,0.04437869822485207,0.10787172011661808,0.14285714285714285,0.0,0.0058309037900874635,0.008746355685131196,0.037900874635568516,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12,12.1,90.3,94.4,399.0,41.5,5.6,0.28600000000000003,0.279,0.502,0.46,0.37,0.354,22.0,35,0.359,0.861,0.05316091954022988,0.12061711079943899,0.15568022440392706,0.002805049088359046,0.005610098176718092,0.002805049088359046,0.04908835904628331,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,15.0,89.9,92.2,398.0,37.4,4.7,0.29100000000000004,0.29,0.479,0.454,0.35100000000000003,0.342,22.0,18,0.341,0.82,0.04246575342465753,0.11773700305810397,0.12538226299694188,0.0045871559633027525,0.009174311926605505,0.0015290519877675841,0.027522935779816515,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,10.2,86.0,87.8,382.0,25.8,1.9,0.294,0.294,0.395,0.39,0.315,0.316,34.0,12,0.328,0.723,0.018835616438356163,0.11235955056179775,0.10914927768860354,0.0016051364365971107,0.004815409309791332,0.0016051364365971107,0.019261637239165328,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,8.4,84.6,88.4,386.0,22.0,1.3,0.249,0.259,0.35700000000000004,0.336,0.279,0.28,33.0,10,0.285,0.642,0.011857707509881422,0.09967845659163987,0.10932475884244373,0.001607717041800643,0.00964630225080386,0.003215434083601286,0.01607717041800643,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,5.6,91.0,95.2,405.0,45.5,5.5,0.287,0.29600000000000004,0.446,0.472,0.335,0.35200000000000004,32.0,21,0.334,0.779,0.054545454545454536,0.1172106824925816,0.15875370919881307,0.0,0.005934718100890208,0.00741839762611276,0.03115727002967359,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17,6.6,87.6,90.7,400.0,34.2,2.0,0.32,0.29100000000000004,0.421,0.377,0.338,0.311,22.0,7,0.355,0.7759999999999999,0.02920723226703755,0.12385321100917432,0.154434250764526,0.0045871559633027525,0.0045871559633027525,0.0015290519877675841,0.010703363914373088,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,16.3,90.6,94.3,411.0,40.0,6.8,0.287,0.272,0.575,0.493,0.371,0.338,24.0,42,0.32299999999999995,0.898,0.058908045977011485,0.19548872180451127,0.16541353383458646,0.0,0.016541353383458645,0.019548872180451128,0.06315789473684211,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,10.9,89.0,91.7,401.0,37.1,5.1,0.318,0.31,0.47,0.498,0.363,0.374,28.0,19,0.379,0.8490000000000001,0.02280130293159609,0.15248796147672553,0.08346709470304976,0.0,0.011235955056179775,0.016051364365971106,0.030497592295345103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20,13.5,85.5,89.8,396.0,28.8,2.9,0.287,0.27,0.45,0.395,0.345,0.319,28.0,17,0.34700000000000003,0.797,0.0452418096723869,0.08504398826979472,0.16422287390029325,0.007331378299120235,0.005865102639296188,0.002932551319648094,0.024926686217008796,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,12.8,89.5,93.2,402.0,40.2,4.5,0.287,0.303,0.453,0.491,0.337,0.364,36.0,18,0.334,0.7879999999999999,0.05,0.13408723747980614,0.1050080775444265,0.0,0.012924071082390954,0.006462035541195477,0.029079159935379646,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22,12.2,84.5,88.3,391.0,25.7,1.4,0.278,0.273,0.399,0.362,0.31,0.297,26.0,12,0.314,0.713,0.011986301369863013,0.08917197452229299,0.13535031847133758,0.006369426751592357,0.007961783439490446,0.0015923566878980893,0.01910828025477707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23,10.0,92.1,96.4,409.0,46.3,8.6,0.297,0.29100000000000004,0.568,0.552,0.397,0.391,29.0,41,0.371,0.939,0.05285714285714286,0.1729957805907173,0.18706047819971872,0.0028129395218002813,0.014064697609001406,0.0,0.057665260196905765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24,12.2,92.0,96.1,408.0,45.0,8.3,0.29100000000000004,0.302,0.542,0.547,0.3670000000000001,0.377,29.0,35,0.328,0.87,0.0570902394106814,0.15532544378698224,0.20857988165680474,0.0,0.0073964497041420114,0.0073964497041420114,0.051775147928994084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,5.5,89.0,94.6,408.0,40.8,5.4,0.297,0.303,0.459,0.478,0.354,0.366,25.0,18,0.363,0.8220000000000001,0.03748125937031485,0.13943028485757122,0.1619190404797601,0.0014992503748125937,0.004497751124437781,0.008995502248875561,0.026986506746626688,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2.9,85.8,90.6,399.0,28.8,0.9,0.265,0.284,0.338,0.362,0.29,0.31,25.0,4,0.321,0.66,0.008281573498964804,0.07547169811320754,0.0823327615780446,0.0017152658662092624,0.003430531732418525,0.010291595197255575,0.00686106346483705,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,18.4,89.2,93.7,404.0,38.6,6.6,0.255,0.259,0.498,0.471,0.342,0.335,29.0,35,0.309,0.8059999999999999,0.06006006006006006,0.13126843657817108,0.20206489675516223,0.0014749262536873156,0.01032448377581121,0.004424778761061947,0.051622418879056046,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,17.3,88.4,93.6,406.0,38.1,5.6,0.278,0.276,0.512,0.4970000000000001,0.384,0.38,25.0,31,0.387,0.899,0.04733727810650888,0.14407988587731813,0.14978601997146934,0.0,0.009985734664764621,0.012838801711840228,0.0442225392296719,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,18.7,86.9,92.5,392.0,30.9,4.1,0.236,0.23,0.444,0.388,0.32299999999999995,0.302,28.0,28,0.307,0.7509999999999999,0.06078147612156296,0.109375,0.21022727272727273,0.0,0.011363636363636364,0.002840909090909091,0.03977272727272727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,6.4,86.5,89.4,397.0,30.5,2.2,0.287,0.261,0.431,0.359,0.34600000000000003,0.312,26.0,14,0.361,0.792,0.019830028328611898,0.08127721335268505,0.19013062409288825,0.00725689404934688,0.002902757619738752,0.002902757619738752,0.020319303338171262,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,3.7,89.0,94.4,401.0,39.9,2.7,0.265,0.282,0.38,0.43,0.31,0.34,32.0,10,0.338,0.718,0.019097222222222224,0.0990990990990991,0.16816816816816818,0.0015015015015015015,0.0075075075075075074,0.018018018018018018,0.015015015015015015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,7.1,87.9,90.6,391.0,32.0,3.3,0.295,0.298,0.428,0.433,0.331,0.336,24.0,12,0.334,0.762,0.01366120218579235,0.12581699346405228,0.1568627450980392,0.0032679738562091504,0.0032679738562091504,0.0,0.0196078431372549,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33,15.4,89.6,94.3,405.0,39.4,6.1,0.27,0.261,0.436,0.463,0.326,0.336,29.0,21,0.328,0.764,0.05255474452554745,0.10895522388059702,0.19701492537313434,0.0,0.013432835820895522,0.011940298507462687,0.03134328358208955,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34,11.4,87.7,90.4,394.0,31.2,1.8,0.27,0.257,0.428,0.368,0.324,0.301,27.0,14,0.32,0.748,0.033860045146726865,0.11033274956217162,0.09807355516637478,0.0035026269702276708,0.005253940455341506,0.0,0.024518388791593695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,9.8,89.0,92.3,395.0,39.2,3.2,0.256,0.272,0.381,0.4,0.304,0.319,23.0,9,0.32,0.701,0.037478705281090284,0.07975460122699386,0.18558282208588958,0.0015337423312883436,0.003067484662576687,0.009202453987730062,0.013803680981595092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36,12.9,88.1,91.4,406.0,33.5,3.8,0.275,0.273,0.411,0.431,0.322,0.331,33.0,17,0.334,0.745,0.025559105431309903,0.1109375,0.1734375,0.0,0.009375,0.009375,0.0265625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37,10.1,90.9,94.4,396.0,41.6,6.9,0.29,0.275,0.502,0.465,0.361,0.341,28.0,30,0.34700000000000003,0.85,0.03597122302158273,0.15119760479041916,0.20958083832335328,0.0,0.0014970059880239522,0.016467065868263474,0.04491017964071856,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,5.5,84.2,87.8,384.0,19.5,0.9,0.303,0.282,0.408,0.35,0.325,0.297,24.0,6,0.338,0.747,0.005190311418685121,0.08021390374331551,0.10338680926916222,0.0035650623885918,0.008912655971479501,0.0,0.0106951871657754,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,4.0,86.5,88.7,411.0,26.3,1.0,0.257,0.256,0.336,0.33,0.268,0.267,25.0,6,0.281,0.616,0.02881844380403458,0.08561643835616438,0.15924657534246575,0.005136986301369863,0.003424657534246575,0.003424657534246575,0.010273972602739725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,11.2,85.9,90.9,404.0,31.8,4.7,0.256,0.245,0.422,0.416,0.317,0.311,27.0,26,0.308,0.731,0.026785714285714284,0.12099125364431487,0.239067055393586,0.0029154518950437317,0.0058309037900874635,0.0014577259475218659,0.037900874635568516,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,10.1,91.8,95.1,405.0,47.7,6.6,0.29,0.289,0.485,0.504,0.364,0.3720000000000001,32.0,22,0.362,0.847,0.04854368932038835,0.16588419405320814,0.16118935837245696,0.0,0.006259780907668232,0.006259780907668232,0.03442879499217527,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,8.2,88.7,92.6,389.0,38.0,2.2,0.303,0.306,0.451,0.445,0.355,0.358,28.0,9,0.3720000000000001,0.823,0.03343023255813953,0.0811232449297972,0.1669266770670827,0.0062402496099844,0.0093603744149766,0.0093603744149766,0.014040561622464899,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3.9,89.5,91.9,396.0,36.1,2.7,0.314,0.295,0.415,0.416,0.348,0.344,32.0,9,0.375,0.79,0.008818342151675485,0.09475465313028765,0.11844331641285956,0.001692047377326565,0.00338409475465313,0.0,0.015228426395939087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,11.4,84.2,88.6,379.0,22.1,1.8,0.263,0.249,0.343,0.342,0.28300000000000003,0.279,25.0,7,0.302,0.645,0.03205128205128205,0.08291873963515754,0.17081260364842454,0.011608623548922056,0.006633499170812604,0.001658374792703151,0.011608623548922056,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
45,14.0,88.6,93.2,393.0,36.8,5.9,0.275,0.282,0.48,0.5,0.354,0.365,33.0,28,0.35,0.83,0.02843601895734597,0.13996889580093314,0.16640746500777606,0.0,0.004665629860031105,0.015552099533437015,0.04354587869362364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,11.3,87.1,89.3,392.0,34.3,2.4,0.262,0.27,0.386,0.377,0.309,0.313,24.0,11,0.321,0.7070000000000001,0.013850415512465374,0.09951060358890701,0.15497553017944535,0.0,0.008156606851549755,0.0032626427406199023,0.01794453507340946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
47,12.2,90.0,93.1,393.0,38.3,4.5,0.281,0.293,0.449,0.466,0.325,0.339,30.0,14,0.322,0.77,0.0429553264604811,0.13568773234200743,0.07063197026022305,0.0,0.011152416356877323,0.01858736059479554,0.026022304832713755,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48,8.2,86.9,91.8,394.0,29.7,2.5,0.29100000000000004,0.28300000000000003,0.452,0.412,0.334,0.32,28.0,14,0.328,0.78,0.01837270341207349,0.0865874363327674,0.15619694397283532,0.006791171477079796,0.008488964346349746,0.0050933786078098476,0.023769100169779286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
49,14.7,88.4,91.8,397.0,33.0,4.0,0.272,0.284,0.449,0.43,0.338,0.337,28.0,20,0.333,0.7809999999999999,0.022779043280182237,0.1323024054982818,0.11168384879725086,0.001718213058419244,0.003436426116838488,0.001718213058419244,0.03436426116838488,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50,4.7,86.4,94.0,409.0,35.3,5.1,0.287,0.292,0.444,0.467,0.337,0.35,26.0,19,0.337,0.78,0.01701323251417769,0.12796208530805686,0.1943127962085308,0.004739336492890996,0.007898894154818325,0.004739336492890996,0.030015797788309637,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51,2.8,90.0,92.5,410.0,39.6,1.6,0.301,0.28600000000000003,0.388,0.391,0.327,0.324,26.0,6,0.358,0.746,0.01732283464566929,0.09838709677419355,0.17258064516129032,0.004838709677419355,0.0032258064516129032,0.0064516129032258064,0.00967741935483871,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,6.9,86.2,90.3,412.0,28.0,3.5,0.265,0.256,0.375,0.379,0.28800000000000003,0.287,25.0,11,0.29600000000000004,0.6709999999999999,0.034426229508196717,0.11937716262975778,0.157439446366782,0.0017301038062283738,0.006920415224913495,0.010380622837370242,0.01903114186851211,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,4.6,89.2,91.3,401.0,35.0,2.1,0.293,0.282,0.439,0.391,0.345,0.327,25.0,13,0.359,0.797,0.011824324324324323,0.09836065573770492,0.14754098360655737,0.0,0.004918032786885246,0.006557377049180328,0.021311475409836064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54,9.5,90.0,92.6,413.0,38.1,4.1,0.307,0.317,0.477,0.483,0.36,0.37,29.0,16,0.361,0.838,0.02073732718894009,0.11920529801324503,0.16225165562913907,0.0,0.006622516556291391,0.006622516556291391,0.026490066225165563,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,11.8,89.5,93.4,393.0,40.3,5.9,0.265,0.271,0.443,0.467,0.325,0.34,30.0,23,0.312,0.755,0.052083333333333336,0.15432098765432098,0.22685185185185186,0.0,0.012345679012345678,0.0,0.035493827160493825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
56,13.4,87.3,90.9,406.0,32.2,4.3,0.26,0.27,0.426,0.413,0.3,0.303,25.0,21,0.28,0.706,0.040293040293040296,0.12658227848101267,0.14828209764918626,0.0,0.009041591320072333,0.007233273056057866,0.0379746835443038,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,13.1,89.4,93.6,397.0,39.4,5.7,0.244,0.256,0.435,0.446,0.321,0.331,29.0,22,0.307,0.742,0.034883720930232565,0.1360759493670886,0.1962025316455696,0.0015822784810126582,0.006329113924050633,0.0,0.03481012658227848,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,10.3,88.9,94.3,383.0,39.2,5.3,0.246,0.247,0.463,0.415,0.317,0.301,28.0,27,0.285,0.748,0.06412825651302605,0.1456953642384106,0.19701986754966888,0.0,0.008278145695364239,0.004966887417218543,0.04470198675496689,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,10.4,84.8,88.1,388.0,24.5,1.2,0.265,0.259,0.37,0.338,0.303,0.292,25.0,9,0.318,0.688,0.03350083752093802,0.09688581314878893,0.14705882352941177,0.005190311418685121,0.010380622837370242,0.0,0.015570934256055362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60,11.8,86.6,90.4,408.0,32.5,3.6,0.259,0.266,0.369,0.404,0.306,0.325,31.0,11,0.324,0.693,0.026465028355387527,0.09657320872274143,0.2102803738317757,0.0,0.006230529595015576,0.0,0.017133956386292833,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
61,11.2,87.9,93.1,406.0,34.7,7.1,0.269,0.285,0.474,0.4920000000000001,0.334,0.34700000000000003,29.0,27,0.308,0.782,0.043154761904761904,0.14113597246127366,0.17555938037865748,0.0,0.0051635111876075735,0.0051635111876075735,0.04647160068846816,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,11.8,86.4,90.4,391.0,29.8,3.0,0.25,0.235,0.411,0.35,0.333,0.307,29.0,17,0.34600000000000003,0.757,0.0235934664246824,0.06666666666666667,0.22318840579710145,0.002898550724637681,0.004347826086956522,0.0014492753623188406,0.02463768115942029,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,8.9,86.8,91.6,389.0,34.5,3.0,0.259,0.268,0.399,0.406,0.327,0.336,31.0,16,0.343,0.742,0.011041009463722398,0.10060975609756098,0.20579268292682926,0.012195121951219513,0.004573170731707317,0.001524390243902439,0.024390243902439025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
64,16.7,92.0,95.6,409.0,45.6,8.4,0.25,0.26,0.536,0.509,0.388,0.384,34.0,40,0.377,0.913,0.0425531914893617,0.17117117117117117,0.15915915915915915,0.0,0.012012012012012012,0.003003003003003003,0.06006006006006006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
65,15.0,89.6,93.0,406.0,37.4,5.9,0.226,0.248,0.434,0.452,0.309,0.326,28.0,26,0.294,0.7290000000000001,0.05602716468590832,0.13405238828967642,0.22342064714946072,0.0,0.01386748844375963,0.012326656394453005,0.040061633281972264,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,15.6,92.9,96.9,405.0,48.9,9.4,0.273,0.303,0.5529999999999999,0.615,0.379,0.416,39.0,37,0.36,0.913,0.06070287539936103,0.1758957654723127,0.15472312703583063,0.0,0.014657980456026058,0.026058631921824105,0.06026058631921824,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,7.0,82.2,85.1,391.0,14.0,0.4,0.294,0.25,0.392,0.294,0.317,0.263,25.0,5,0.334,0.726,0.0,0.07567567567567568,0.14594594594594595,0.0018018018018018018,0.0036036036036036037,0.0018018018018018018,0.009009009009009009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
68,13.9,90.7,94.9,404.0,44.1,6.0,0.292,0.293,0.488,0.526,0.38,0.398,28.0,23,0.401,0.889,0.03555555555555556,0.14014598540145987,0.19416058394160585,0.0,0.013138686131386862,0.017518248175182483,0.033576642335766425,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
69,13.8,88.7,93.2,398.0,37.4,3.5,0.269,0.255,0.4270000000000001,0.418,0.325,0.317,29.0,16,0.328,0.7559999999999999,0.05021834061135371,0.11774461028192372,0.1824212271973466,0.0,0.013266998341625208,0.008291873963515755,0.026533996683250415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
